# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    6.591591592    0.246475287    0.540148639   -0.285070270
    6.606606607    0.251893035    0.540615384   -0.280282653
    6.621621622    0.253767878    0.536249844   -0.283557961
    6.636636637    0.254899716    0.528441793   -0.283488058
    6.651651652    0.257630113    0.522771236   -0.271058516
    6.666666667    0.261705183    0.521875439   -0.249493436
    6.681681682    0.266029679    0.522757829   -0.226279254
    6.696696697    0.269039833    0.521517440   -0.203933551
    6.711711712    0.269568585    0.518616148   -0.183277458
    6.726726727    0.267301734    0.516180606   -0.165012415
    6.741741742    0.261754206    0.512065416   -0.148727501
    6.756756757    0.251740440    0.501094798   -0.136794538
    6.771771772    0.237614333    0.481709625   -0.132093613
    6.786786787    0.219416477    0.456832258   -0.133700679
    6.801801802    0.196759078    0.431976490   -0.137500621
    6.816816817    0.175258232    0.415443414   -0.136992501
    6.831831832    0.161464312    0.409459034   -0.126007048
    6.846846847    0.152714949    0.404128362   -0.105899292
    6.861861862    0.142923895    0.389120443   -0.084471050
    6.876876877    0.131284911    0.362364282   -0.066830678
    6.891891892    0.122370971    0.329134124   -0.053392895
    6.906906907    0.121223106    0.298754066   -0.045343008
    6.921921922    0.128328496    0.277987625   -0.046351142
    6.936936937    0.142215921    0.268067392   -0.056518979
    6.951951952    0.160562166    0.265470418   -0.067838426
    6.966966967    0.177999286    0.264647528   -0.071487818
    6.981981982    0.191210104    0.261867197   -0.065127173
    6.996996997    0.201192041    0.255574361   -0.049471777
    7.012012012    0.210544834    0.248856512   -0.029242617
    7.027027027    0.220737167    0.246148548   -0.013497232
    7.042042042    0.231199078    0.247684511   -0.007694532
    7.057057057    0.242218806    0.252551507   -0.009810937
    7.072072072    0.256025552    0.262583389   -0.014476242
    7.087087087    0.272559239    0.277390834   -0.017573201
    7.102102102    0.288295425    0.291832063   -0.017000520
    7.117117117    0.299648640    0.301278203   -0.013147757
    7.132132132    0.304472392    0.304209130   -0.009083237
    7.147147147    0.304331029    0.302431223   -0.007912268
    7.162162162    0.304818444    0.302195074   -0.011261911
    7.177177177    0.306314315    0.306189505   -0.019311420
    7.192192192    0.302730104    0.307936543   -0.030560513
    7.207207207    0.291283523    0.300535498   -0.044198850
    7.222222222    0.273479151    0.284711313   -0.062241458
    7.237237237    0.250081139    0.263305382   -0.089569690
    7.252252252    0.225097840    0.240786898   -0.130422207
    7.267267267    0.205187278    0.223336520   -0.181821308
    7.282282282    0.190900642    0.210870097   -0.232521287
    7.297297297    0.179230714    0.197773897   -0.272812360
    7.312312312    0.171315965    0.183347663   -0.301616176
    7.327327327    0.168823766    0.172974981   -0.321972463
    7.342342342    0.167374020    0.168798520   -0.335614540
    7.357357357    0.161696861    0.166734168   -0.346620436
    7.372372372    0.151638528    0.161472924   -0.360567081
    7.387387387    0.142700709    0.154776014   -0.378218625
    7.402402402    0.141792236    0.155237375   -0.395984053
    7.417417417    0.151432065    0.165882964   -0.410445796
    7.432432432    0.169179769    0.181856936   -0.421745223
    7.447447447    0.188789955    0.196684535   -0.431470375
    7.462462462    0.203030989    0.205470243   -0.438964397
    7.477477477    0.209447308    0.207942634   -0.440946446
    7.492492492    0.213489520    0.208523790   -0.434747304
    7.507507508    0.221197355    0.211003989   -0.421037811
    7.522522523    0.231525306    0.216713973   -0.401088789
    7.537537538    0.239816646    0.226292379   -0.375717996
    7.552552553    0.244393346    0.239357094   -0.347624626
    7.567567568    0.247272615    0.253035827   -0.320445535
    7.582582583    0.249832182    0.264092002   -0.295372463
    7.597597598    0.252061521    0.271259969   -0.270456728
    7.612612613    0.255346392    0.274846747   -0.245228483
