# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.213213213    9.513265112    8.480621165    8.242470799
    3.228228228    9.257454111    8.283912535    8.059976929
    3.243243243    9.059877450    8.144738561    7.934999188
    3.258258258    8.952115428    8.083469581    7.885104641
    3.273273273    8.927626029    8.090001044    7.898956334
    3.288288288    8.943933441    8.121547666    7.933626517
    3.303303303    8.934720014    8.124465586    7.938606488
    3.318318318    8.853996940    8.072592007    7.892742196
    3.333333333    8.709551200    7.981100026    7.813081823
    3.348348348    8.541890729    7.880555022    7.728019595
    3.363363363    8.393451022    7.797749680    7.660620664
    3.378378378    8.300843103    7.754221739    7.628692477
    3.393393393    8.276046347    7.756935436    7.637833128
    3.408408408    8.287113850    7.783078598    7.667173286
    3.423423423    8.284236270    7.789389787    7.675026638
    3.438438438    8.234010887    7.739737208    7.624856521
    3.453453453    8.131820079    7.629032746    7.511722640
    3.468468468    7.988031521    7.469860603    7.348823092
    3.483483483    7.822169860    7.275986733    7.148545785
    3.498498498    7.657922252    7.066503256    6.928840614
    3.513513514    7.506978598    6.859912156    6.709771105
    3.528528529    7.353297907    6.658335728    6.497371624
    3.543543544    7.154254665    6.440749664    6.275430577
    3.558558559    6.896999823    6.198764865    6.036926237
    3.573573574    6.629546303    5.960094217    5.805055576
    3.588588589    6.407240991    5.756775279    5.606495015
    3.603603604    6.249577650    5.604091519    5.455522537
    3.618618619    6.145655175    5.497974266    5.349458854
    3.633633634    6.083172442    5.426841556    5.276834331
    3.648648649    6.049642097    5.377238576    5.223868479
    3.663663664    6.020236838    5.327103315    5.169058461
    3.678678679    5.979780664    5.266807089    5.104199604
    3.693693694    5.930431537    5.206100239    5.040704211
    3.708708709    5.866206014    5.143131779    4.977647153
    3.723723724    5.789641646    5.078177821    4.915217139
    3.738738739    5.716607223    5.025592145    4.867470951
    3.753753754    5.639109229    4.979746405    4.828797047
    3.768768769    5.518017801    4.905729540    4.764970879
    3.783783784    5.336967498    4.786007935    4.658642227
    3.798798799    5.128858452    4.646491848    4.534612479
    3.813813814    4.946123240    4.533144997    4.437451740
    3.828828829    4.834417209    4.483311461    4.402430573
    3.843843844    4.802922768    4.497061284    4.427133508
    3.858858859    4.814387167    4.534552661    4.470822225
    3.873873874    4.828276213    4.558134531    4.496560113
    3.888888889    4.825683309    4.557587901    4.496227241
    3.903903904    4.795682355    4.534268504    4.474035525
    3.918918919    4.735237569    4.489184331    4.432033876
    3.933933934    4.662099249    4.431152862    4.377196763
    3.948948949    4.599498268    4.375669403    4.323317707
    3.963963964    4.552297098    4.332567842    4.281296004
    3.978978979    4.514543556    4.305163062    4.256459166
    3.993993994    4.478728485    4.289906889    4.246027008
    4.009009009    4.441522710    4.281706102    4.244496586
    4.024024024    4.404915308    4.278152215    4.248503941
    4.039039039    4.370129116    4.274113775    4.251429854
    4.054054054    4.338649447    4.266114813    4.248641775
    4.069069069    4.312131847    4.254445359    4.240109039
    4.084084084    4.283615025    4.234798482    4.222171875
    4.099099099    4.244532782    4.202494693    4.191143324
    4.114114114    4.192922315    4.155638214    4.145095906
    4.129129129    4.129519344    4.091031927    4.079946540
    4.144144144    4.061013426    4.012032023    3.998457385
    4.159159159    3.996924736    3.927849351    3.909790848
    4.174174174    3.940564323    3.844832243    3.820941946
    4.189189189    3.885807285    3.764217336    3.734754728
    4.204204204    3.827854890    3.686475777    3.652845158
    4.219219219    3.771514533    3.613377070    3.576217458
    4.234234234    3.727983550    3.549680758    3.508121242
    4.249249249    3.707526411    3.504775552    3.457741800
    4.264264264    3.700758902    3.477396677    3.425600874
    4.279279279    3.686054603    3.451907794    3.397505760
    4.294294294    3.654247633    3.418303468    3.363432310
    4.309309309    3.608434016    3.379674771    3.326483826
    4.324324324    3.551791225    3.339827445    3.290507637
    4.339339339    3.483060035    3.294174364    3.250108432
    4.354354354    3.403084002    3.238740721    3.200258744
    4.369369369    3.318242288    3.177676156    3.144648842
    4.384384384    3.238180966    3.118005841    3.089642421
    4.399399399    3.168546340    3.060906884    3.035351458
    4.414414414    3.107766779    3.005209857    2.980763670
    4.429429429    3.054108855    2.955809995    2.932338467
    4.444444444    3.011517556    2.922299648    2.900945056
    4.459459459    2.984535182    2.910880895    2.893076263
    4.474474474    2.971801470    2.915527981    2.901647721
    4.489489489    2.969146835    2.925612338    2.914642916
    4.504504505    2.970149974    2.936019474    2.927230077
    4.519519520    2.963805967    2.943941744    2.938433647
    4.534534535    2.950038875    2.952811708    2.952518395
    4.549549550    2.946788001    2.974527392    2.979978784
    4.564564565    2.962818794    3.010880190    3.020977740
    4.579579580    2.984414352    3.045626625    3.058672372
