# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    5.360360360    1.708549522    1.708559380    1.529566080
    5.375375375    1.706052101    1.706061946    1.528149066
    5.390390390    1.703566466    1.703576299    1.526736193
    5.405405405    1.701092554    1.701102375    1.525327455
    5.420420420    1.698630303    1.698640112    1.523922845
    5.435435435    1.696179649    1.696189446    1.522522357
    5.450450450    1.693740532    1.693750316    1.521125987
    5.465465465    1.691312888    1.691322660    1.519733727
    5.480480480    1.688896656    1.688906416    1.518345571
    5.495495495    1.686491776    1.686501523    1.516961513
    5.510510511    1.684098185    1.684107920    1.515581546
    5.525525526    1.681715823    1.681725546    1.514205664
    5.540540541    1.679344630    1.679354341    1.512833861
    5.555555556    1.676984546    1.676994245    1.511466129
    5.570570571    1.674635510    1.674645197    1.510102461
    5.585585586    1.672297464    1.672307139    1.508742852
    5.600600601    1.669970348    1.669980010    1.507387294
    5.615615616    1.667654103    1.667663753    1.506035779
    5.630630631    1.665348671    1.665358309    1.504688302
    5.645645646    1.663053992    1.663063618    1.503344854
    5.660660661    1.660770010    1.660779624    1.502005428
    5.675675676    1.658496667    1.658506268    1.500670018
    5.690690691    1.656233904    1.656243494    1.499338615
    5.705705706    1.653981666    1.653991243    1.498011213
    5.720720721    1.651739895    1.651749459    1.496687803
    5.735735736    1.649508534    1.649518086    1.495368378
    5.750750751    1.647287527    1.647297067    1.494052930
    5.765765766    1.645076819    1.645086347    1.492741452
    5.780780781    1.642876353    1.642885869    1.491433936
    5.795795796    1.640686074    1.640695578    1.490130374
    5.810810811    1.638505928    1.638515420    1.488830758
    5.825825826    1.636335859    1.636345339    1.487535080
    5.840840841    1.634175813    1.634185280    1.486243332
    5.855855856    1.632025736    1.632035191    1.484955506
    5.870870871    1.629885574    1.629895016    1.483671593
    5.885885886    1.627755272    1.627764703    1.482391586
    5.900900901    1.625634779    1.625644197    1.481115477
    5.915915916    1.623524040    1.623533446    1.479843256
    5.930930931    1.621423003    1.621432397    1.478574916
    5.945945946    1.619331616    1.619340998    1.477310448
    5.960960961    1.617249826    1.617259195    1.476049844
    5.975975976    1.615177581    1.615186939    1.474793095
    5.990990991    1.613114830    1.613124175    1.473540192
    6.006006006    1.611061522    1.611070855    1.472291128
    6.021021021    1.609017604    1.609026925    1.471045893
    6.036036036    1.606983028    1.606992336    1.469804479
    6.051051051    1.604957741    1.604967037    1.468566877
    6.066066066    1.602941694    1.602950978    1.467333078
    6.081081081    1.600934837    1.600944109    1.466103073
    6.096096096    1.598937120    1.598946379    1.464876854
    6.111111111    1.596948493    1.596957741    1.463654412
    6.126126126    1.594968908    1.594978144    1.462435737
    6.141141141    1.592998316    1.593007539    1.461220822
    6.156156156    1.591036668    1.591045879    1.460009656
    6.171171171    1.589083916    1.589093115    1.458802231
    6.186186186    1.587140011    1.587149198    1.457598537
    6.201201201    1.585204907    1.585214081    1.456398567
    6.216216216    1.583278554    1.583287717    1.455202310
    6.231231231    1.581360907    1.581370058    1.454009757
    6.246246246    1.579451918    1.579461057    1.452820899
    6.261261261    1.577551541    1.577560667    1.451635728
    6.276276276    1.575659729    1.575668843    1.450454234
    6.291291291    1.573776435    1.573785537    1.449276407
    6.306306306    1.571901614    1.571910704    1.448102238
    6.321321321    1.570035221    1.570044298    1.446931718
    6.336336336    1.568177209    1.568186275    1.445764838
    6.351351351    1.566327534    1.566336587    1.444601588
    6.366366366    1.564486151    1.564495192    1.443441959
    6.381381381    1.562653015    1.562662044    1.442285942
    6.396396396    1.560828081    1.560837098    1.441133527
    6.411411411    1.559011306    1.559020311    1.439984705
    6.426426426    1.557202646    1.557211638    1.438839466
    6.441441441    1.555402056    1.555411037    1.437697800
    6.456456456    1.553609494    1.553618463    1.436559699
